place_id,external_id,author,rating,text,published_at
sim_tap_room,tick_sim_tap_room_4f9df2cfc8e7,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T14:13:58.786675+00:00
sim_tap_room,tick_sim_tap_room_f823b6dcd0a7,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-25T14:13:58.786675+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_5f14a40b502c,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-04-25T15:08:50.610382+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_715c017272c1,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-04-25T15:08:50.610382+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_c05af15ec239,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-04-25T15:08:50.610382+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_cf3bc1abf56d,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-04-25T15:08:50.610382+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_d66bbe963c14,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-04-25T15:08:50.610382+00:00
sim_beer_garden,tick_sim_beer_garden_a36665c9efcf,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-04-25T15:09:06.102837+00:00
sim_beer_garden,tick_sim_beer_garden_b60994731bb3,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-04-25T15:09:06.102837+00:00
sim_tap_room,tick_sim_tap_room_09c96a684d32,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_0b48bd6be336,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_10dc35244bfd,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_2325b8f842cb,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_4075e8a1889a,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_799ecf5b9609,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-04-25T15:09:27.448715+00:00
sim_tap_room,tick_sim_tap_room_ea45745e5406,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-25T15:09:27.448715+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_61bc30cb3070,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-04-25T16:06:03.325970+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_b0bcec4b7112,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-04-25T16:06:03.325970+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_cd7aa3cade89,Rami Dor,2,Too crowded and too loud. Had to shout to order. Beer was fine but the experience wasn't.,2026-04-25T16:06:03.325970+00:00
sim_beer_garden,tick_sim_beer_garden_17b5763d6e28,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-25T16:06:19.630172+00:00
sim_beer_garden,tick_sim_beer_garden_9dfc8a954dbb,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-04-25T16:06:19.630172+00:00
sim_tap_room,tick_sim_tap_room_133aabce27e5,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_24353de6d360,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_248ae70e835f,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_2ae9cb7e7bf6,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_58029a240c2a,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_5c2210344377,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_9c863b78cad9,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_c5852c8b3db4,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T16:06:35.763913+00:00
sim_tap_room,tick_sim_tap_room_e2495b2af073,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-04-25T16:06:35.763913+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_5e25d75bf213,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-04-25T17:09:50.477203+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_b9bb94e6231a,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-04-25T17:09:50.477203+00:00
sim_beer_garden,tick_sim_beer_garden_0ac0620c5ece,Erez Bar,4,Regular haunt for us. Not the most adventurous tap list but reliably good.,2026-04-25T17:10:07.505587+00:00
sim_beer_garden,tick_sim_beer_garden_770c52b4dc11,Boaz Ofer,3,"Overpriced for what it is. You're paying for the garden, not the beer quality.",2026-04-25T17:10:07.505587+00:00
sim_beer_garden,tick_sim_beer_garden_a24358576dda,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-04-25T17:10:07.505587+00:00
sim_tap_room,tick_sim_tap_room_033261d872cb,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_202b7d696c37,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_26724b7dc2c5,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_2b83e343d3c0,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_3e6baedff856,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_41814cba8d4c,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_8286bfee97a1,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_94f16c2c3748,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_9b76b6f37cd2,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_9ea1957b2796,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_b4e86d1cbcea,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T17:10:25.835849+00:00
sim_tap_room,tick_sim_tap_room_bcc0b18ac5ca,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-25T17:10:25.835849+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_bc1e82878c89,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-04-25T18:05:10.802745+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_c0cae7550617,Yarden Cohen,5,"Came for one beer, stayed for three. The seasonal sour was outstanding.",2026-04-25T18:05:10.802745+00:00
sim_beer_garden,tick_sim_beer_garden_02bac79d6918,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-25T18:05:27.408536+00:00
sim_beer_garden,tick_sim_beer_garden_387f5b5cf493,Shir Blum,5,Best outdoor bar in the city. We come every Sunday — the brunch + beer combo is a ritual now.,2026-04-25T18:05:27.408536+00:00
sim_beer_garden,tick_sim_beer_garden_42e8a7aa66c9,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-04-25T18:05:27.408536+00:00
sim_beer_garden,tick_sim_beer_garden_a9e70477b46c,Dina Koren,3,Pretty place but the beer selection is limited to mainstream brands. Go for the atmosphere.,2026-04-25T18:05:27.408536+00:00
sim_tap_room,tick_sim_tap_room_29c3cfd30991,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_2f9f5b5e6730,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_40772984ff88,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_55df54c28745,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_5f124cc85b6b,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_633a5b907b69,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_8b4d8be1790c,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_a2eaf1b1d725,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_b87ddba484b4,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_cab962bb8105,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_ce8916707470,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_e82e251ce7f3,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-04-25T18:05:40.112129+00:00
sim_tap_room,tick_sim_tap_room_f6f122202de1,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-25T18:05:40.112129+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_6427151541c3,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-04-25T19:26:18.145453+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_8178e368e320,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-04-25T19:26:18.145453+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f075eb6e6729,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-04-25T19:26:18.145453+00:00
sim_beer_garden,tick_sim_beer_garden_05cff6dde483,Inbal Cohen,4,Lovely garden bar. The wheat beer is refreshing and the food is better than expected.,2026-04-25T19:26:41.462095+00:00
sim_beer_garden,tick_sim_beer_garden_0fdbe0e78939,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-04-25T19:26:41.462095+00:00
sim_beer_garden,tick_sim_beer_garden_9bf74887118d,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-25T19:26:41.462095+00:00
sim_beer_garden,tick_sim_beer_garden_a5c04a191e47,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-04-25T19:26:41.462095+00:00
sim_beer_garden,tick_sim_beer_garden_d50b7110ab89,Dina Koren,3,Pretty place but the beer selection is limited to mainstream brands. Go for the atmosphere.,2026-04-25T19:26:41.462095+00:00
sim_beer_garden,tick_sim_beer_garden_f17874c38fa8,Nurit Ben-David,5,"Perfect for a first date — beautiful setting, relaxed pace, good drink list.",2026-04-25T19:26:41.462095+00:00
sim_tap_room,tick_sim_tap_room_134f81c6ff2f,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_1d204712fad6,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_26d18fbf5b03,Stav Rosen,5,"No shortcuts, just great beer and passion. This is what a craft beer bar should be.",2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_2c4b8675d5cb,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_2ec64f808517,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_5386a4fa0fb4,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_53d2cf629a1d,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_5c293c0fcadf,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_5c6163a3b4b0,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_6b72b5d46121,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_73ab47217f87,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_7ba771b54dfa,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_a0c94bfe91fa,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_b9b3bfced40f,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_e858b4586375,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-04-25T19:26:58.829369+00:00
sim_tap_room,tick_sim_tap_room_e88ae9b52004,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-04-25T19:26:58.829369+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_2b1fd72abf2a,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-04-25T20:02:44.967973+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_3c73f8436cda,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-04-25T20:02:44.967973+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_466ba76769b5,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-04-25T20:02:44.967973+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_e5f5320f2d59,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-04-25T20:02:44.967973+00:00
sim_beer_garden,tick_sim_beer_garden_00082357aad5,Tal Weiss,5,The garden brunch is an institution. Go on a Sunday morning and thank me later.,2026-04-25T20:02:59.809286+00:00
sim_beer_garden,tick_sim_beer_garden_077680d4f0ba,Gadi Mor,5,"Came on a Tuesday evening — quiet, gorgeous, and the lager was perfectly cold. Love this place.",2026-04-25T20:02:59.809286+00:00
sim_beer_garden,tick_sim_beer_garden_0a3c5f9b508b,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-04-25T20:02:59.809286+00:00
sim_beer_garden,tick_sim_beer_garden_12dcc9666aeb,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-04-25T20:02:59.809286+00:00
sim_beer_garden,tick_sim_beer_garden_180c54b694ec,Amos Tzur,3,"Service is inconsistent — sometimes fast, sometimes you're waiting forever. Nice garden though.",2026-04-25T20:02:59.809286+00:00
